gp_ip_cmd_lin,gp_ip_cmd_ang,gp_ip_curr_lin,gp_ip_curr_ang,Asphalt_Lin_Error,Asphalt_Ang_Error,Grass_Lin_Error,Grass_Ang_Error,Tile_Lin_Error,Tile_Ang_Error
1.0,0.4,1.1,0.1,0.0185388453546,0.008738202615894,0.0235884017342,0.0042774849739331,0.0164453401537525,0.0101901399044083
0.8,0.2,0.6,0.3,-0.0031630179253911,-0.0028467555660802,-0.0227417882876557,0.01574338293507,-0.0071822335749618,0.0022250651550254
1.1,-0.0,1.0,-0.2,0.0196965985332672,-0.0213239487279025,-0.0048402583810923,-0.0065123072248469,0.0109638759344647,-0.0049009311410952
1.4,0.2,1.3,0.1,-0.0152816267005798,0.0027725747685182,-0.0091590748608528,0.0029013177167584,-0.0001700894535868,0.0004267999050966
0.6,-0.5,0.6,-0.3,-0.0101227264907548,0.0048528139462971,0.0162079044496013,-0.0036963607812458,0.0008222976250381,-0.0068737916008528
1.2,-0.7,1.3,-0.4,0.0272483402410226,-0.0273605004053884,0.0338306157271712,-0.0520429908136538,-0.0021600255169957,-0.01105103732554
1.0,-0.2,0.9,-0.0,-0.2626988527499918,0.0016833965543929,-0.0015137549347534,0.0014644864679502,-0.0030671507506607,0.0137552422026922
0.4,0.1,0.3,0.0,-0.0543760901348981,0.0031581866405476,-0.0163658169708143,-0.0056591612722538,0.001610242779115,-0.0119248001908795
0.6,0.3,0.5,0.4,0.056411061656714,-0.0046565969720167,-0.0559815237494925,0.0140667610027956,-0.0047159699267734,0.004559293376251
1.0,-0.0,1.0,0.0,0.0046597792965894,-0.0009031376283333,0.0038322443440775,-0.000890004419772,0.0093361000070745,0.0017374723412165
1.0,-0.7,1.0,-0.4,-0.0193870732292916,-0.0307109702335855,0.0098767151691709,-0.0361525754498363,0.0017294241636456,-0.0182490182587913
0.8,-0.2,0.9,-0.0,0.0048225623890137,0.0103814289990538,0.0285117804808027,0.0109760888026163,0.0232630092529525,0.0131617269910663
1.2,-0.2,1.1,-0.1,-0.031129630164259,-0.001236015349129,-0.0003018512190769,-0.0005443362098769,-0.0045336324665043,0.0013944564103715
0.7,-0.1,0.6,0.0,0.0014652644224667,0.0008172429373341,0.007609343910291,0.0016684630723213,0.0025726363053386,0.0068596719350822
1.1,0.1,0.9,0.3,-0.0191751704399509,0.014438871914594,-0.036451225792849,0.0213988097256601,-0.0191796393323414,0.0137453160287078
0.9,-0.3,0.8,-0.3,0.0146138189673175,0.0062982394645504,0.0007533543350943,-0.0154936507399383,-0.0226104721201966,-0.0055046194620656
0.7,0.5,0.3,0.2,-0.0108114284574396,0.0116305350195027,0.0066093100308752,-0.0094136711407662,-0.032839337363193,0.0001722000334302
0.6,0.5,0.4,0.3,-0.0094263541022857,0.0109731988151706,0.0178535888202305,0.0074537407366929,-0.0181140933430669,0.0111060421775904
0.8,-0.0,0.9,-0.0,0.0313276019383779,-0.0013649558856642,0.006905412928962,0.0043005984493605,0.0142178726683729,0.0006218824247109
0.2,0.5,0.2,0.4,-0.0006836362102177,0.0044911447282512,-0.0074563218246865,-0.0038630727456423,-0.0030792301595441,0.0090882968136456
0.8,-0.0,1.0,0.2,0.0095649319627628,-0.0008824375537416,0.0250212324398622,0.0288273056516059,0.0763825616806274,0.0164243474825072
1.4,-0.1,1.2,-0.4,0.0295764574139505,0.0092336593766501,0.0198377743122988,0.0060098942689667,-0.0164596543264163,0.0023509026740901
1.4,-0.4,1.3,-0.5,-0.0448726302784505,-0.0061382976197676,-0.0146625584309576,-0.0051799991240883,0.0203463060102326,-0.0419863867835394
1.0,-0.2,0.9,-0.2,0.0055648700746879,-0.0004732577700798,0.0050549518829069,-0.0051939823670735,-0.0083431480823078,0.0001273940349656
1.1,0.7,0.9,0.6,-0.0372766203581681,-0.0029519392345608,-0.0292861742230108,0.0330786420736542,-0.0150111543630991,0.0198648890173693
1.4,0.2,1.3,0.3,-0.0265146439159021,0.0089268406532601,-0.0675727811417952,0.0157677504548344,-0.0101570615271024,0.0161385383075855
1.4,-0.2,1.2,-0.0,0.0017486070426506,0.0127525146737161,0.0113180925403446,0.0090777662003252,-0.0134648599383772,0.0086125414140247
0.1,0.2,0.1,0.1,-0.007760406171007,0.0215316190777732,-0.0045139707717443,-0.0152561256281554,3.731653505789033e-05,-0.0020845260891293
0.8,0.2,0.8,-0.0,0.0417579144180132,-0.0035257236687693,0.0209630526611013,-0.0076092818595421,0.0159540362080289,-0.0083114923003139
1.2,0.5,1.1,0.4,-0.0027195199698604,0.01419857528435,-0.0030535650873415,0.0181641010849124,-0.0028036898457144,0.0175400147143179
0.9,0.6,0.4,0.2,-0.0481066181883727,0.0159195534422369,-0.0334192094854465,0.0054070164900711,-0.0548820980037783,0.0099877479140251
0.9,0.2,0.7,0.2,-0.0070335905127372,-0.0005563897769548,-0.0246796913550738,0.0114159755789219,-0.0029790532215447,0.0043117360380293
1.3,0.4,1.1,0.4,-0.0106470672533483,0.0084564090225371,-0.0291627406875991,0.003624935421164,0.0042105135897316,0.040096176170939
1.1,-0.0,1.1,0.0,0.0059468758212761,-0.0006309717207487,-0.0063393837800913,-0.0028210925128878,0.0071713989630564,0.0008677345592416
0.4,0.4,0.5,0.4,0.0075316507186121,0.0078798112958192,0.0077648132690467,0.0159342627360454,0.0098107468867316,0.0152290631639869
1.7,0.2,1.5,-0.0,-0.0172341922097663,-0.0061930752189212,-0.0609148395608263,0.0153620008267225,-0.0210363804578652,-0.009441790612391
0.8,0.1,0.7,0.1,-0.0086655207651169,0.0040797501729283,-0.0155089527556262,-0.002289557642524,0.0110208707849095,-0.0051782408348379
0.4,0.0,0.6,0.2,-0.0270978762761556,0.036540215814434,0.0098007653797166,0.0067842211348869,0.0327147880622576,0.0121604196625759
1.0,-0.1,0.9,-0.1,0.0037747240754776,-0.0021414518273747,0.0117692289959472,-0.0007748435696736,-0.0050371875456757,0.0025248316492427
1.3,-0.0,1.1,0.1,0.0094485505708992,0.0047232188569626,0.0217778329160089,-0.0054824416235415,-0.0077209537938027,-0.0018066349092874
1.7,-0.0,1.4,-0.0,-0.0205987862206377,0.0022433788145527,-0.0536175654507813,-0.0063088770247799,-0.041722748157352,0.002383951281863
1.3,-0.1,1.2,-0.1,-0.0114579033354005,-0.0014665891081322,0.0103487349214788,0.0001235602831271,0.0123890371281269,0.0041364450417682
1.1,0.7,0.5,0.3,-0.0538685799970544,0.0123697118049074,-0.0445671600330689,-0.023636479958341,-0.0398713447632138,0.0127550721194169
1.5,-0.0,1.4,-0.2,0.0145506008585641,-0.009374256736137,0.0088015256642772,0.0075441422263734,-0.0315912919192228,-0.0038353077986855
0.6,0.5,0.6,0.4,0.002504658512346,0.0109186421077656,-0.0051537388052661,0.0122432828195487,-0.0065876673211091,0.0112789475781268
0.4,0.5,0.4,0.4,0.0014967792017117,0.0066131818427172,-0.0060615463460227,0.0036314598202207,0.011725084712792,0.0074225134146593
1.2,-0.2,1.0,-0.2,-0.004959746839538,-0.0032135757602084,-0.0138627349221104,-0.0085644655130193,-0.112795548923561,0.0001887579313645
1.2,0.3,1.2,0.1,0.0073844692284399,0.0033280850927109,0.0112670656260389,-0.0237194721130251,0.0107845087258052,0.001620040147365
1.4,-0.0,1.1,-0.3,0.0181903649434609,-0.0007098552953093,-0.057799616244939,0.006847742015018,-0.0289649970339915,-0.0086992988199555
1.3,0.3,1.1,0.3,-0.004500034245551,0.0052743300394401,-0.0313833032009243,0.0036750930177438,-0.0219889041732095,0.0123817940483828
1.1,0.2,1.0,0.5,0.035379308776881,0.0033365579636147,-0.0273432760076376,0.0163714906958508,-0.0216052521059321,0.0213793503940714
0.5,0.8,0.4,0.4,-0.0017183294251674,0.0202780496837567,-0.0062770354197353,0.0236332801785233,-0.0094412406122643,0.0168649637475473
0.1,0.6,0.1,0.2,0.00847554081992,0.014986638001718,0.0007114958948326,-0.0155227197476697,0.004165692596648,0.0127607827327864
1.5,0.3,1.4,0.2,0.0127582288289772,0.0088516000292215,-0.0335358259785946,0.0141311392988942,-0.0150842972111528,0.010591293704406
0.9,-0.4,0.8,-0.3,0.0142179851408855,0.0039994146235149,0.0100581159135362,-0.0025617175879931,-0.0277577406202774,-0.0056437914004962
0.9,0.3,0.9,0.3,-0.013553275711772,0.0007644482429003,-0.0281829113129605,0.0221947327138845,-0.0133162165949462,0.0009551398715516
0.7,0.4,0.2,0.1,-0.0314916554190562,0.0080041008752921,-0.0550487346493139,-0.0015715310852451,-0.0588505831287321,0.0006492851195895
0.6,-0.0,0.9,-0.0,0.0258774303808902,-0.0035596079424459,0.0458873253393308,0.0027701732551995,0.016715958251264,0.0019620909442188
0.6,-0.2,0.6,-0.2,0.0011433421205537,0.0033599271585189,0.0085456950349501,-0.002003001091984,-0.0006784388076324,0.0058193842406891
1.7,0.1,1.4,-0.1,-0.0432766459536681,-0.0108672077751242,0.0385388758313949,-0.0233252059800492,-0.0434493693461985,-0.0144949962436662
0.7,0.7,0.5,0.3,-0.004447229840946,0.0213003077034924,-0.0376050445184339,0.0143980007955363,-0.0201919556981956,0.0157903212297822
1.1,0.2,1.1,0.1,0.0068586694963495,0.0017558403428301,0.0080836622371725,0.0068477806250453,0.0126825244667628,0.0015062072525439
0.3,-0.0,0.3,0.0,0.0067060196040268,0.0038495259565518,0.0159561650291211,0.0017168932293441,-0.002372157108755,0.0008747648229408
0.9,-0.2,0.8,-0.1,0.0058586936665706,0.0011198204938704,0.0040301500929134,-0.0102556863553368,-0.0032267880440251,0.0005361137380567
1.4,0.5,1.3,0.1,-0.0405364076061278,0.006171953071336,-0.0643896987263337,0.0185912452426585,-0.0131954485467205,-0.0157247169482029
1.4,-0.2,1.2,-0.2,0.0144028873389985,-0.003937179230503,-0.0070379932720234,-0.0108907353467575,-0.0485962159089715,0.0004271250907905
1.5,1.3,1.1,0.8,-0.0775908383088876,0.0502203275375967,-0.016025049183421,0.0341037401718476,-0.0230794441949753,0.1091718288361904
1.4,0.1,1.3,0.1,-0.0001120127902277,0.0024574849884687,-0.001841822514503,-0.0003322245125423,-0.0018465905730995,0.0021856150991501
1.1,0.3,1.0,0.4,-0.0255493837504655,0.0069591704769759,-0.0276400387264508,0.0200107238929935,-0.0137412202584589,0.0107349863830876
1.0,0.1,0.9,0.0,-0.0257183047211703,-0.0012739046205231,-0.0058783975606518,-0.0039409300109638,0.000991969230289,-0.0064053424987289
0.2,0.2,0.1,0.0,-0.0106313199634295,0.0085483861013022,-0.015668934174469,-0.0105157372166697,-0.012589896129957,-0.0162760355784241
1.5,1.5,1.2,1.5,-0.1698475394323217,-0.0220760935420213,-0.0919082332010822,0.0766479230176576,-0.0663826931067994,0.2196225163344849
1.0,1.0,0.9,0.9,-0.0518749202365534,-0.0161645545860758,-0.032472338993928,0.0405970275460814,-0.0314766082497301,0.04672954970683
1.2,-0.2,1.0,-0.1,-0.0396954183558886,-0.0097068046574484,0.0069186137397806,-0.0046875920860621,-0.008131470985488,0.0093819441662779
1.5,-0.2,1.3,-0.0,-0.0095846425746097,0.0161481276347904,0.0026083610439251,0.0370122093949746,-0.008504304484401,0.0047284697752203
0.2,0.2,0.5,0.4,0.0306305164086293,0.0004186168746308,0.0302963817526279,0.004068138367888,0.0454236904758304,0.0095383191044377
0.1,0.3,0.0,0.1,-0.0032923713889192,0.0062898446878884,-0.0015375423032285,-0.0130843760073637,-0.0014208488939658,0.0082852656024293
0.6,0.4,0.6,0.2,0.0029992597170531,-0.004755811923132,-0.0154624715409617,0.0053090339290871,0.009858649921027,-0.0001830989619848
0.6,0.4,0.5,0.5,-0.0217289309193717,-0.0079205618411815,0.0092781818650682,-0.0052353188801683,-0.0027802911692598,0.0033433739934622
1.2,0.3,0.9,0.4,0.0042255937683017,-0.0079606518511702,-0.055440643305777,0.0067171584693016,-0.1207162331078052,-0.0052339198905305
0.1,0.4,0.2,0.4,0.0214301435600219,0.0035650522490587,0.0119882924519925,0.0067745986469626,0.0312579338859898,0.0089584168488367
1.1,1.0,0.8,0.6,-0.3376182572261591,-0.2610136165361318,-0.0485138410384134,0.0463712036830301,-0.0150641100159352,0.0412451362648283
0.8,0.1,0.7,-0.0,0.0037169191789776,0.002856186611401,-0.0041174392633544,-0.0017336826562971,-0.001026779510714,-0.005373384558294
1.2,-0.1,1.2,-0.1,0.005554179053557,-0.0020274172751654,0.0261163841347999,0.0099664648658335,0.0093452640608596,0.0021024685914567
0.6,0.5,0.3,0.1,-0.0249531965903901,-0.0035530004536944,-0.0418241171344394,0.000721818664093,-0.0233885790479316,-0.0133476417830887
0.4,0.3,0.6,0.4,0.0121552231253427,0.0149468740197312,0.0186830606714162,0.0213857140723495,0.0352942272200975,0.0206377090642921
1.4,0.4,1.3,0.3,0.0039861022210145,0.0104352827428184,-0.0430964133711152,0.0234573323334591,-0.0112838681079286,0.0093745393377761
0.3,-0.2,0.1,-0.0,-0.0045588246009467,0.0165887537088975,-0.0303692745515985,0.0076597965462454,-0.0116279285980223,0.0100303622769387
1.1,-0.0,0.9,-0.1,0.0021164677814895,-0.005442666387287,0.0048301040979219,0.0011327229530297,-0.0287279824497793,-0.0027195222369988
0.3,0.9,0.3,0.5,0.0069811328322697,0.0220120291630611,-0.0176735376381424,-0.0018002780027039,-0.0047525448472722,0.0114424846410464
1.3,-0.3,1.2,-0.3,0.008127605398455,-0.0064766854703304,-0.0523991931438826,-0.0122667605489347,-0.0669879679374477,0.007431696025186
1.1,-0.6,0.9,-0.3,0.009610306351274,-0.0246647639458498,-0.0355215986288648,0.00370866122089,-0.1208323343820327,0.0244090280460043
1.1,0.3,1.0,0.1,0.0132979671981281,-0.0033464211755061,-0.00110854422889,-0.0074585738399145,0.0075325482215518,0.0012072662543397
0.4,0.3,0.1,0.1,-0.0146969707406464,0.0114636774224824,-0.0200852419152796,-0.0045819603438544,-0.0332122978883407,-0.0029762862276728
0.9,-0.2,0.9,-0.1,0.0065531037861836,0.0057543233018657,0.0082181590982088,-0.0010435352941623,0.0036426022307649,0.0051962775664741
0.5,1.0,0.5,0.9,-0.0005394459124047,0.0203178528948491,-0.0174264203528653,0.022099190564344,-0.0146224806128017,0.0262924532305238
0.1,0.4,0.1,0.1,-0.0017320594216984,0.0001072319990805,-0.0055477495421597,-0.000854289213139,-0.0029562119690022,0.0046717309702892
0.9,0.2,0.9,-0.0,0.0099146820638203,-0.0070591159507406,0.0067148890619787,-5.9729331392523215e-05,0.0113191353362072,-0.0104023199902548
1.2,0.3,1.2,0.3,0.0076892177559488,-2.1519140390750462e-05,-0.0061815570788166,0.013156367026019,0.0080396206280437,0.0075724084638536
0.9,-0.5,0.9,-0.2,0.0092693012051168,-0.006256412957734,0.0452796927670882,-0.006827089303047,0.0050582174014267,-0.0099932503918117
1.4,-0.0,1.2,-0.1,0.0130960745440983,-0.0051941981064874,0.0049139727039872,-0.0053408204479019,-0.0147802902719134,-0.0013002654072246
0.9,-0.3,0.9,-0.2,0.0057977596449689,0.0006940200027162,0.0034098915710731,-0.0048483926621592,-0.0222895862694906,0.0045136510105607
1.0,0.5,1.0,0.4,0.013785449688356,0.0115022537446472,-0.0039210461671794,0.0176853964377684,-0.0080635161146962,0.0087378941418029
0.9,-0.0,0.8,0.1,-0.0024817104211457,0.0018450077552787,0.0003365418969699,0.000584414016901,-0.0115391986079962,0.0074014267664425
0.8,-0.1,0.8,-0.2,0.0018627203206802,0.002887843416999,-0.0079704997530959,0.0042678227616282,0.0179428101102753,0.0011084243918589
0.8,0.4,0.7,0.4,0.0007972887776769,0.0206436565283654,-0.0298734602265889,-0.0032403082089173,-0.0036832448749508,0.0090345339511336
1.2,-0.2,1.2,-0.2,0.0109135699804668,-0.0029170514427489,0.0147919141286917,0.0031781419379694,0.0180234437651699,-0.0050059211013101
1.1,-0.1,1.1,-0.0,0.008616157256628,-0.0005373772048288,0.0052874600769817,-0.0041424919732773,0.0171932887834594,0.0083256865056377
0.4,0.4,0.4,0.3,0.0109279065160098,0.0112980290715763,-0.0093686760115349,-0.0118495346579098,0.0016676117706657,0.0079518567177713
1.1,-0.0,0.9,0.2,-0.0527524805434567,0.0220209295356564,-0.0461527303253,0.0002464613646636,-0.0092839395465423,0.0022664000731182
1.4,-0.0,1.3,-0.0,0.0030192695090165,0.0007658789763325,-0.0137945618673044,0.0002476619981926,-0.0093359958174213,0.0017236102209392
0.5,0.7,0.4,0.4,0.0108011067567576,0.0265741286513714,-0.003058384556068,0.013541471745892,-0.0120382282414056,0.0172851839603495
0.3,0.1,0.2,0.1,-0.0047280624449645,-0.0084354832642189,-0.0099650753188833,-0.008776272783814,-0.022001053682331,0.0044907405391533
1.1,-0.3,1.0,-0.2,0.0073449409252502,-0.0037369080581747,0.0134887154458604,-0.0138096897268252,-0.0068980008757901,-0.0012694535459497
0.9,-0.0,0.9,-0.1,0.001285806938393,-0.0014277267003054,0.0020255918358859,-0.003603575772704,0.0013004811649618,0.00129652822722
0.7,0.5,0.6,0.5,-0.0104175998112022,-0.0036195760513005,-0.0200730064000354,0.0051929624394188,-0.0047155945857409,0.0123884162906483
0.7,-0.0,0.6,-0.0,-6.97091437288542e-05,0.0020783158903735,-0.0033193606145437,0.0027952125776452,-0.0033562249015536,0.0003091004309205
1.2,-0.3,1.1,-0.2,0.0062288115511443,-0.0029142019278291,0.0153829545064133,-0.0068025802902025,-0.0041853313499863,-0.010270768193599
1.2,0.2,1.0,0.2,-0.004477174856883,0.0061779303538959,-0.014150330877252,0.0043531398620854,-0.0192415542158761,0.0200125006897207
0.2,0.5,0.1,0.1,-0.0074614080804036,-0.0097672930892622,-0.0044175991049245,-0.0113922599526528,-0.0029133941417498,-0.0017145548824697
0.9,-0.8,0.9,-0.6,0.025583250916235,-0.0317974369678022,-0.0117517665472081,-0.0217562659371871,0.0037722495264212,-0.0165613682748133
1.6,0.9,0.8,0.5,-0.1051580052306085,0.0255160302922132,-0.069421442200493,-0.0013233589380199,-0.0856189435161329,0.0029810588683794
0.4,0.5,0.2,0.2,-0.0071458343078184,0.0133270141906707,0.0016569214902543,0.0068633835387383,-0.0116609929000093,0.0086158913086426
1.4,-0.3,1.3,-0.3,0.0060102005925824,-0.0061124239188767,-0.0273310935598927,-0.0286622356811884,-0.0101147378454147,-0.0063999551099432
1.2,0.1,1.3,0.0,0.0268866793371369,0.0007186674768905,0.0136840268197326,0.0030958787936984,0.0191166739491002,0.0114071422242384
0.8,-0.4,0.7,-0.3,0.0020428817175784,0.0004952902930781,0.0032527728183951,-0.0094994997426575,-0.0570585141806004,0.0219935002277608
1.4,-0.0,1.2,0.1,-0.0151129814396101,0.0057864084590315,0.0404585866083695,0.0107459538029484,-0.0207283858932596,0.0048774953080656
0.8,-0.0,0.4,0.0,-0.0981637807337564,0.0015051012347056,-0.1935164175519019,-0.0017192312719251,-0.020975241400054,0.0067585985274963
0.9,-0.2,0.7,-0.2,-0.016850888943241,0.0081958265141592,0.0155433129574171,-0.0024235136895062,-0.0199043743740924,-0.0061026059612614
1.4,0.2,1.2,0.2,-0.0165991889954075,0.0025793595120296,-0.031760182002144,0.0209570044967835,-0.0022542263616376,0.0063324728932616
1.2,-0.0,1.2,-0.1,0.0143931376526212,-0.0050569208567891,-0.007875918823279,0.0046403576573517,0.0030427425518741,-0.00119073305578
1.2,-0.3,1.1,-0.1,-0.0082174313072127,-0.0025294801639901,-0.0147521346286788,-0.0098743266767293,0.0152788161621013,0.0122772193292124
0.5,0.5,0.3,0.3,-0.0065071987394535,0.0129539376503749,-0.0247688397945588,0.0148625328213798,-0.0137059059205179,0.0142398868273944
1.2,0.1,1.2,0.0,0.0120952205792673,-0.00514204758294,-0.0077708949001076,0.0122959361195688,0.0065377776684732,-0.0047809330815718
1.3,-0.3,1.2,-0.0,0.0165482008662876,0.0005494015154963,-0.0454737324320166,0.0177436269596213,0.0127314675954808,0.0084450970082309
1.2,-0.0,1.1,0.1,0.0031448202698128,0.0033000638231467,-0.0071283458878738,-9.220383498748569e-05,-0.0006043451622021,0.0060813275839558
0.4,-0.0,0.1,-0.0,-0.0190107893851441,0.0011678753719127,-0.0225863481360653,-0.0038336206940398,-0.0299579680717734,-0.00115042466194
0.9,0.2,0.9,0.1,0.0020011555773826,0.0015507496278033,-0.0074707134299806,0.0012563490213661,0.005623968572251,-0.000415154132205
0.9,-0.5,0.8,-0.5,0.0081202089531963,-0.0042396947197212,0.0062657219770128,-0.0215269095502829,-0.0192919464851635,-0.0310333785147161
0.5,0.9,0.4,0.5,0.0028998466103952,0.02083325351092,-0.0048829198311373,0.0239818222659809,-0.0088793072912791,0.0240770746030315
0.8,0.1,1.0,0.0,0.0395290327248243,0.0018093104915168,0.0147975568733271,-0.0034366439777736,0.0403188263443946,-0.0011314667875129
0.6,0.1,0.5,0.1,0.0045554077380716,-0.0068553730506213,0.0128078875664453,0.0018182710600637,-0.0195221977752832,0.0059309527507042
0.5,0.1,0.4,0.0,-0.0201181329066457,0.0013660947803025,0.0132004874975973,-0.0037731182081986,-0.029528366784249,-0.006891839983402
0.3,0.2,0.6,0.4,0.0243419195002576,-0.0044036785888096,0.02431978683028,0.017517558212924,0.0427206399249887,0.0176308076082691
1.2,-0.8,1.0,-0.8,-0.0520614801925045,-0.0164073080996656,-0.0246157999835207,-0.0376435755363697,-0.03518467769434,-0.0487051631707774
1.0,-0.2,0.9,-0.3,-0.0424266637960103,-0.0016799619342026,-0.0015614270511818,-0.0093834668174412,0.0150537602605362,-0.0024963359732295
0.6,-0.0,0.5,0.0,-0.0031078286328911,-0.0006716320424342,-0.0017714970052059,0.0033998652047939,-0.0082045275101153,0.0013115223550501
0.9,-0.3,0.9,-0.4,0.0099498536595628,-0.0028166954966237,0.0024415728608283,-0.0119952361526362,0.0149610292379694,-0.010760767418421
1.3,0.1,1.1,0.0,-0.0197481782039497,-0.0033054423217235,-0.0098935148745892,-0.0009910551635846,0.0186974864266882,0.0027496630571562
1.0,-0.0,0.9,-0.2,0.012271534138861,5.8689190515451295e-05,-0.0092817238116322,-0.0051093076397402,-0.0126143666235406,-0.0010631645631449
0.6,-0.2,0.5,-0.1,-0.0083222928375821,0.0052905722429341,0.0189120056356402,0.0064062736921767,-0.0033040248120951,0.005460519158534
